"","id","type","hcldividi","hclturkre","hcleducat","hclpoliti","hclfiscal","hclsocial","hclgod","hclincome","hclage","hclgender","O","C","E","A","N","hcltrust","hclthough","hcltstpep","riskecon_1","ambigecon_1","mazeecon","trolley1","trolley2","k","prosociality","intellectualism","selfdetermination","selfcontrol"
"336","A3QY3I5O0STFGA",1,3,6,2,4,3,3,1,4,25,0,-0.182594585608526,-0.396930735699312,0.233147163366815,0.191783254182173,-0.199701213263476,5,2,4,3,3,1,-2.97386218678324,-0.782529161483187,0.0705,-0.827018131759523,0.273111324896989,0.647381312384436,0.642673494770539
"337","AW0K78T4I2T72",0,3,1,5,4,3,2,1,6,68,1,1.37737039870038,1.27127585857614,-1.18912850881068,-0.913470002147316,-0.679615591382816,5,1,4,1,1,1,1.63270955260512,1.21959117661777,0.011,-2.03295942823417,-4.30022018322867,-0.0286553851792428,-2.8700563265709
"338","A2S1JH1CDOL1MT",0,1,5,5,6,1,1,7,5,27,1,-1.22257124181447,-2.06513732997476,1.18133094481848,1.29703651051166,2.19987067733323,1,1,4,3,2,1,1.17377255305666,-0.988809066568417,0.006375,0.943595906670618,2.04639869193913,-3.43687973195765,1.01284097750802
"339","A2TSQKDCL70W14",0,1,3,4,4,5,2,7,5,32,0,1.37737039870038,0.715206993817653,0.233147163366815,-0.360843373982571,0.760127542975206,5,1,3,2,1,1,-2.05598818768631,-0.0641929882768975,0.011,-0.252569736021375,1.06772187535027,-0.444168812046159,1.57743584791854
"341","A3GPPNKEAT48D8",1,2,6,4,4,4,4,1,4,22,0,-0.182594585608526,0.715206993817653,1.18133094481848,1.29703651051166,-1.15952996950216,7,1,5,2,1,1,0.537994559274274,1.21959117661777,0.0285,-2.50594716190272,-3.61435767660519,0.101886004192633,1.41674620252969
"343","A24E28JPS15LZT",1,2,7,5,6,2,2,7,10,36,1,0.337393742494443,1.27127585857614,-0.240944727359016,1.29703651051166,-1.15952996950216,6,2,4,1,1,1,1.63270955260512,1.21959117661777,0.00175,-3.54743352105038,1.03523430685793,-1.25338307344518,-2.52660034232801
"344","A2EI075XZT9Y2S",0,3,7,2,3,4,2,1,1,37,0,-0.182594585608526,-0.396930735699312,-1.18912850881068,1.29703651051166,-0.199701213263476,6,2,4,2,2,2,1.63270955260512,1.21959117661777,0.00175,-0.679835095618185,-1.93830509014693,1.55708307494355,-1.19252813788396
"345","A2F7D8EOTB663",1,3,7,3,4,2,2,1,4,31,0,-1.22257124181447,-0.396930735699312,-0.240944727359016,0.191783254182173,-1.15952996950216,4,2,4,3,4,1,0.556122639024133,0.294975098326247,0.0705,0.744289874926055,-2.91722200927729,1.95096631847821,-3.06096072559755
"346","a1iz4nx41gku4x",1,3,4,5,3,3,4,3,7,27,0,1.37737039870038,1.27127585857614,2.12951472627014,0.191783254182173,-1.6394443476215,4,3,5,1,1,1,-4.50938609991269,-0.217081169794812,0.0705,-1.61382702984885,-4.66624797843025,-3.40059325149277,0.27907175675874
"348","A1QMPWEIGYEI8G",0,3,2,6,2,6,5,7,9,58,0,-0.182594585608526,1.27127585857614,-0.240944727359016,-0.913470002147316,-1.6394443476215,3,1,4,5,4,2,-2.67363810171884,1.21959117661777,7e-04,-5.37808686192407,1.44591834421047,-1.72031337956258,-1.64244568984071
"349","A1FNFGLF57JJD1",1,3,4,5,5,4,2,6,3,32,1,-0.702582913711496,-0.952999600457794,-0.240944727359016,-0.360843373982571,0.760127542975206,3,2,4,2,2,1,0.626415056391236,-0.988809066568417,0.0705,1.23608115078059,1.16715542553196,-1.17322843138623,1.8953782458289
"350","A2551EKB87S2XY",0,1,6,5,5,2,2,2,5,35,0,0.337393742494443,0.715206993817653,0.707239054092645,-0.360843373982571,0.280213164855865,5,4,3,2,4,1,-1.89727527320225,-2.63176131806623,0.016375,1.1847525637472,0.728519266492096,0.505624146370296,-1.1887394623157
"351","A1N6D9IMLNMQYJ",0,3,3,1,4,1,1,1,1,27,0,-1.74255956991744,0.159138129059171,-0.715036618084846,0.744409882346917,0.760127542975206,4,3,2,1,1,1,-0.520464274556858,1.21959117661777,0.0285,5.86312693906695,-1.66295054692268,0.00202203912345261,-2.32732577528081
"352","A3P3I1YTKXO8SY",1,1,1,5,5,2,2,1,7,57,0,0.857382070597413,-0.396930735699312,0.707239054092645,1.84966313867641,-1.6394443476215,6,2,3,0,0,1,1.63270955260512,1.21959117661777,0.00175,-1.23300209785275,-2.13928930751821,3.0078386941025,-2.95466623247003
"353","A3GZZOCHCF1RV3",1,3,1,4,5,2,2,4,5,49,1,1.37737039870038,1.27127585857614,0.707239054092645,0.191783254182173,-1.6394443476215,5,1,5,1,0,1,0.0971856394756699,0.860423090014623,0.0285,-5.0022319182371,-2.92492401908174,-0.770205846309042,-0.952859185193514
"354","A32RTLTW8UQTUN",0,3,2,4,3,4,3,7,4,60,1,0.337393742494443,0.159138129059171,-0.715036618084846,0.744409882346917,0.760127542975206,5,1,2,3,4,1,0.574250718773991,-1.55425705825679,0.00175,2.47220664594043,2.63199642037402,0.507686936301609,1.4348546879366
"355","A2SP39GLKEIW3X",1,1,1,5,6,4,2,1,7,28,1,0.337393742494443,-0.396930735699312,0.707239054092645,-0.913470002147316,0.760127542975206,5,2,4,1,1,2,-0.802560279871398,-0.782529161483187,0.00175,-3.53426635438786,-3.75840723136676,-0.305304095597606,-0.162767140043765
"363","AHSQOWJG4HA3S",0,1,5,2,4,4,4,7,3,24,1,-0.702582913711496,-0.952999600457794,0.233147163366815,-0.360843373982571,0.280213164855865,4,3,3,6,4,1,-1.40208211415407,-1.34797715317156,0.2125,2.21941231788382,1.97164968507478,-1.21708758459469,0.329593339505316
"365","A3BUWQ5C39GRQC",1,2,1,6,4,4,3,7,4,33,1,-0.702582913711496,0.159138129059171,-1.18912850881068,-0.360843373982571,-0.199701213263476,4,4,4,1,1,1,1.63270955260512,0.294975098326247,0.011,-0.637438816078574,2.33475194232506,1.05686373603284,-0.569177505196657
"366","AFKHZQ5SW7CSL",1,3,5,5,5,2,2,5,8,36,1,-0.702582913711496,-0.396930735699312,0.233147163366815,-1.46609663031206,-0.199701213263476,3,3,4,1,1,2,1.63270955260512,-0.629640979965272,0.00175,0.0751888609319412,0.64689730982638,-0.281257410730932,-0.25841192410547
"369","A2S303XSOZ1404",1,2,1,5,4,3,3,6,2,23,0,1.37737039870038,0.715206993817653,0.233147163366815,-1.46609663031206,-0.679615591382816,2,3,4,2,1,1,-2.05598818768631,-0.988809066568417,0.0705,-0.411301807403568,0.745514695157638,-0.585846120439652,1.30069895295805
"372","A24UDPQ4213137",0,4,2,5,3,3,4,5,10,23,1,-0.182594585608526,0.715206993817653,-1.66322039953651,0.744409882346917,-0.199701213263476,6,1,3,2,1,1,1.63270955260512,1.21959117661777,0.00175,1.49614041002465,1.93443207659643,0.147809297996854,-1.13189946689946
"373","A3JZS32RQUWGJM",0,3,5,4,4,3,1,1,5,35,0,-0.182594585608526,-0.396930735699312,-0.240944727359016,0.191783254182173,0.760127542975206,5,2,3,5,2,2,-2.05598818768631,-0.0641929882768975,0.00175,0.597259446754602,-2.87777008880264,1.68026338984226,-0.214565520981775
"375","A922VQ6XGGCWY",2,2,6,2,6,1,1,1,3,18,1,-2.78253622612338,-0.396930735699312,-1.18912850881068,0.191783254182173,1.71995629921389,3,4,4,3,5,1,-0.979401274105321,-0.0641929882768975,0.011,-1.23383724958195,-0.665348941125034,0.794004710556121,-2.42081906443543
"376","A2X2EYXPXXYPI1",2,3,4,3,2,3,3,7,5,35,1,0.337393742494443,0.159138129059171,2.12951472627014,0.744409882346917,0.760127542975206,4,1,3,5,5,1,1.10348013568956,-0.629640979965272,0.011,-1.60412480438827,2.56198906967128,1.74743017267531,1.75438670956666
"377","ARG47LD1T4XXY",0,1,1,5,6,1,1,1,5,28,0,0.857382070597413,-0.952999600457794,-1.66322039953651,-0.913470002147316,-0.199701213263476,2,2,4,1,1,1,-2.97386218678324,0.142086916808333,0.011,3.58870846203185,-3.71440238513168,-3.12294875260255,-0.199338925082089
"379","AQIT84QHXF456",0,3,5,5,3,5,2,1,3,26,0,0.337393742494443,-0.396930735699312,0.707239054092645,0.191783254182173,0.280213164855865,4,2,4,1,1,1,-1.52675877077075,-0.0641929882768975,0.0285,5.35294425771502,0.34901843031219,0.11801953864548,2.98055196618024
"381","A87D3K9YVKTQ7",1,3,6,4,4,6,3,7,7,32,1,0.857382070597413,1.27127585857614,0.233147163366815,-0.360843373982571,-0.199701213263476,5,3,5,4,4,2,1.10348013568956,1.21959117661777,0.001015,-3.80488391454495,2.51650906320646,0.283158051338708,-0.483317559412026
"382","A11G1TGXX3YS24",0,3,4,2,6,1,1,7,4,64,1,0.337393742494443,0.715206993817653,1.18133094481848,1.29703651051166,-0.199701213263476,6,2,3,5,5,1,0.556122639024133,1.21959117661777,0.011,-1.93374710904647,-0.970839890093337,1.45390591530844,-2.55508572983007
"384","A2IYHR8XR1VQDW",1,4,5,5,4,4,3,5,10,38,1,-0.182594585608526,-1.50906846521628,0.707239054092645,-0.913470002147316,0.760127542975206,5,3,4,1,1,1,-0.979401274105321,-0.0641929882768975,0.0285,3.69880536520198,1.29236229475136,0.390928698366786,0.543470332398133
"385","AOPLGY26CZ8W0",1,4,3,2,5,1,2,3,8,34,1,1.37737039870038,-0.952999600457794,0.233147163366815,-0.360843373982571,0.760127542975206,5,3,3,2,3,1,-0.979401274105321,-0.0641929882768975,0.0285,4.86393889750449,0.880983257535744,-0.18119963305899,1.68427464438682
"386","A3PVPQE7K47BZN",0,4,1,2,4,2,2,1,2,25,1,0.337393742494443,0.159138129059171,-1.18912850881068,-0.913470002147316,1.71995629921389,5,2,5,1,1,2,-2.05598818768631,0.860423090014623,0.0705,0.657279214612643,-4.08983788739495,1.61447889872525,0.183135293583369
"387","AVRED1AI0MTSU",1,3,5,5,6,1,1,1,2,36,1,0.337393742494443,0.715206993817653,-0.240944727359016,1.84966313867641,1.71995629921389,6,1,3,1,1,1,-2.05598818768631,-2.83804122315146,0.011,-1.53810784651346,-2.93219618625243,1.68926020171421,-1.28279931519628
"389","A3VK2NSYDSL4C7",1,3,2,4,5,4,2,1,5,30,0,-0.182594585608526,-0.396930735699312,-0.240944727359016,-0.360843373982571,-0.199701213263476,5,5,3,1,2,1,1.10348013568956,0.294975098326247,0.011,3.76040197628685,-2.05239846038646,1.89353647896474,0.483460407534121
"390","A1QW9X92VY4J4D",0,3,3,2,4,1,1,1,5,27,1,-0.182594585608526,-0.396930735699312,-1.18912850881068,0.191783254182173,-0.199701213263476,5,4,4,1,1,1,0.0971856394756699,-1.91342514485994,0.0285,-1.23249962584307,-3.53846836590548,0.776453758441392,-0.211353851642567
"391","A1N2KJJ7PI48IJ",0,1,5,4,5,3,1,1,2,22,1,0.337393742494443,1.27127585857614,-0.240944727359016,-2.0187232584768,1.24004192109455,3,2,4,2,2,1,-2.05598818768631,-0.0641929882768975,0.011,7.76747000002134,0.68965996419167,-4.18597082398426,-0.00774845995834081
"392","AKSFL17FKQ37L",1,1,1,4,1,6,2,1,6,25,1,-1.22257124181447,0.159138129059171,-0.240944727359016,0.744409882346917,1.24004192109455,5,2,5,5,2,1,-0.502336194806999,0.294975098326247,0.0285,2.28748055652066,1.88161792520499,-0.30189275806894,-0.31440836192551
"394","A2HCBFJSOC7LRH",0,4,4,2,4,4,2,7,5,19,1,1.37737039870038,-0.396930735699312,0.707239054092645,-0.913470002147316,2.19987067733323,4,3,5,1,1,1,1.63270955260512,-1.55425705825679,0.011,-2.1264705862339,0.204113120979335,1.58019337503186,2.72219758014286
"395","A19MZXCCSDRLW",1,3,1,4,5,4,2,1,3,41,0,1.37737039870038,-1.50906846521628,-0.240944727359016,-0.360843373982571,-0.679615591382816,5,2,4,0,0,2,-0.502336194806999,1.21959117661777,0.00425,0.896846439742625,-4.7823790512069,-1.9833288283319,-0.666909414599528
"396","AMIFJAWWSQ2AM",0,2,3,6,3,4,2,7,9,27,0,-0.182594585608526,1.27127585857614,0.233147163366815,0.744409882346917,-1.6394443476215,6,1,4,5,2,1,1.63270955260512,1.21959117661777,0.00425,-5.76380468294581,0.782880760611075,-2.02853111616312,-0.643316297605965
"397","A3LARK2XWBY8BI",0,2,5,4,2,5,5,6,5,23,0,-1.22257124181447,-1.50906846521628,-0.240944727359016,-0.913470002147316,0.760127542975206,5,3,4,2,1,1,0.185606136592632,-0.423361074880042,0.001225,-3.91438885622467,1.83120883165238,-0.970793145922267,-0.775427119929788
"399","A1TOENP95NEKWN",1,3,2,4,2,5,4,7,5,57,1,-0.702582913711496,1.27127585857614,-1.66322039953651,1.84966313867641,-1.15952996950216,6,4,4,2,2,1,1.63270955260512,0.294975098326247,0.0285,4.50922359479319,4.72823614205802,1.77572587643895,-0.293251166952452
"402","AKX8BICDQE0LK",0,3,6,2,3,3,2,7,6,57,1,0.337393742494443,1.27127585857614,2.12951472627014,0.744409882346917,0.760127542975206,5,3,5,2,2,1,1.10348013568956,-0.629640979965272,0.0705,1.57159775576632,-0.421016869594559,-1.10755218836171,0.639979256146439
"403","A3TUR78G58REV3",2,3,7,6,6,1,1,2,5,34,0,1.37737039870038,-0.396930735699312,-0.240944727359016,-2.0187232584768,2.19987067733323,3,2,5,3,4,2,-1.94943961081949,-0.423361074880042,0.04075,0.0619798620611488,-0.396240632384731,-0.0456464079721069,3.90560300692548
"404","AD317NO9623GZ",2,3,5,5,3,4,2,6,7,33,1,-1.22257124181447,-0.952999600457794,-1.66322039953651,0.191783254182173,0.280213164855865,4,3,4,1,1,1,-1.06782177122228,-0.629640979965272,0.00028,2.8925572560507,2.46315296605875,3.8093698541767,-0.644181558720028
"405","A3P2CJ0JSJP26L",1,4,2,3,1,6,6,7,2,23,1,-1.74255956991744,0.715206993817653,-1.18912850881068,-0.360843373982571,2.19987067733323,5,2,5,0,0,1,-0.979401274105321,0.860423090014623,0.011,-0.0981097428406151,4.04011065668352,1.90304113656157,-2.40547205312185
"406","A35Q6JV8GNB0JY",1,1,3,4,4,4,4,7,5,26,0,-0.182594585608526,-0.396930735699312,-0.240944727359016,0.191783254182173,0.280213164855865,3,2,4,2,2,1,1.10348013568956,-0.629640979965272,0.175,-0.580439520479628,2.93091929385,-0.825794339295462,0.713609468312028
"407","A1VHQ800PRTRBZ",1,3,5,4,3,4,3,3,5,25,0,-0.702582913711496,-0.952999600457794,0.707239054092645,0.191783254182173,-0.199701213263476,6,2,4,5,3,1,1.63270955260512,-2.47887313654831,0.0285,-0.302028314422633,-0.20832653059659,-0.131276053945434,1.34683472023282
"409","A24VFJ2176EJSA",0,4,2,4,3,5,2,1,7,25,0,-0.702582913711496,-0.952999600457794,-0.715036618084846,-0.360843373982571,-0.199701213263476,3,2,4,2,2,1,0.574250718773991,1.21959117661777,0.011,-5.05615602913676,-3.91689638207514,0.245502081668929,-0.0760512480122001
"410","A1V6CP5I0TOSAR",0,1,4,5,6,1,1,7,4,32,1,1.37737039870038,-0.396930735699312,2.12951472627014,1.84966313867641,-1.6394443476215,7,1,5,1,1,1,1.63270955260512,1.21959117661777,0.175,-8.83331816127065,0.658376246905161,-0.569565438999037,-0.417806082561207
"411","AOIK8K4X34LGR",0,3,5,6,6,1,1,6,2,59,1,1.37737039870038,1.27127585857614,2.12951472627014,0.744409882346917,-1.6394443476215,5,1,4,2,1,1,1.63270955260512,1.21959117661777,0.0285,-4.34661048610244,0.133188935996527,-1.61195496768365,0.668295132209645
"412","A32SGXZTPXZ5CI",0,2,1,5,2,5,5,7,7,38,0,-0.702582913711496,-0.396930735699312,-0.240944727359016,0.191783254182173,1.24004192109455,1,3,5,4,1,1,1.63270955260512,-0.629640979965272,0.0285,0.794148047998892,2.21423283079719,-1.09760354171348,-0.273764284701795
"413","ARFK5JVM6G8T2",1,3,4,5,5,2,2,1,5,32,0,-1.74255956991744,-0.396930735699312,-0.240944727359016,-0.360843373982571,-0.199701213263476,5,3,4,2,1,1,-1.43833827365378,0.501255003411478,0.0705,1.24364650999373,-1.5408509343633,0.817460822946125,-1.64656940686415
"414","ARAULWMD2RQSM",1,2,6,4,4,3,3,1,8,49,1,-0.702582913711496,0.159138129059171,1.18133094481848,0.191783254182173,-0.199701213263476,4,2,5,1,1,1,-1.59705118813785,1.21959117661777,0.0285,-0.366623351612834,-0.911134631554275,1.36528152298302,0.325311612640837
"415","A3FJ79JZ9MO6GB",1,2,1,4,5,2,1,1,5,30,0,0.857382070597413,0.159138129059171,0.707239054092645,-0.913470002147316,-0.199701213263476,2,1,3,3,0,1,-2.05598818768631,-0.0641929882768975,0.00425,-0.654524563062183,-3.80208407250371,1.3235476204155,1.02683068175903
"416","A1GTYHV8OYQQLV",1,4,3,4,6,4,3,6,3,67,0,-0.702582913711496,1.27127585857614,-1.66322039953651,0.744409882346917,-0.199701213263476,5,3,4,2,1,1,0.0268932221085667,0.294975098326247,0.00175,1.39596565017242,0.723754670361374,-0.638531320783063,-1.66627047458691
"417","A33KCG2XZXKLVA",0,2,5,6,4,4,4,5,8,33,0,-0.182594585608526,-1.50906846521628,0.233147163366815,0.191783254182173,-0.199701213263476,4,3,4,1,1,1,-1.43833827365378,-1.34797715317156,0.0705,-2.17769063423916,0.168809112842493,-1.82835279899844,-0.182918704904187
"419","A2FI2VTA8JVYS6",2,1,3,5,5,2,2,2,3,33,0,-0.182594585608526,-0.396930735699312,0.233147163366815,0.191783254182173,-0.199701213263476,6,2,4,4,4,2,-2.97386218678324,-0.782529161483187,7e-04,-4.16106435355836,1.01968317292027,-0.681024282202735,0.23254203085444
"420","A33GW8CN1SISV5",0,1,3,4,2,5,5,7,8,37,1,-0.702582913711496,-0.396930735699312,0.233147163366815,1.29703651051166,1.24004192109455,4,3,3,1,1,1,1.63270955260512,-0.629640979965272,0.00425,0.998128438357322,2.56354761924546,-1.74338786714751,-0.151613388141927
"421","A6FMGGN74ZJ7C",0,3,4,6,5,4,2,6,6,32,0,-0.702582913711496,-2.06513732997476,0.233147163366815,0.191783254182173,0.280213164855865,5,3,3,2,3,2,-0.909108856738218,-1.34797715317156,7e-04,6.33104847441052,1.91834411877002,-0.416648190211082,2.30541932360811
"422","APPA027I9ZSEF",1,2,4,4,4,5,2,1,2,23,0,0.857382070597413,0.159138129059171,-0.240944727359016,0.744409882346917,1.24004192109455,5,2,3,5,5,2,1.17377255305666,-0.988809066568417,0.011,-1.10687209524004,-3.16225139336576,-0.387473079562119,-0.859761255680444
"423","A1FF1H7A5VGYPA",2,3,5,5,6,1,1,4,4,46,0,1.37737039870038,0.715206993817653,0.233147163366815,0.744409882346917,-0.199701213263476,6,2,5,3,3,1,-0.520464274556858,1.21959117661777,0.00175,0.573883420531878,-1.58886429397026,-0.334590526538876,1.11147778772224
"424","A1QJW2DB0W14FB",1,3,4,4,6,3,3,7,7,32,1,1.37737039870038,1.27127585857614,-1.66322039953651,0.744409882346917,0.760127542975206,4,2,4,4,4,1,0.574250718773991,-0.629640979965272,0.0705,-3.42958310765596,1.26458523275964,-1.01813615576866,-0.354069416842247
"426","AF9UH1JRP9L8Y",0,3,1,6,4,3,3,1,4,50,0,-1.22257124181447,-0.952999600457794,0.707239054092645,-0.913470002147316,0.760127542975206,5,2,3,5,1,2,0.0268932221085667,0.294975098326247,0.011,5.07073126136271,-1.9236100127008,-0.41864106803766,-0.356765074790521
"428","A1L8ERUX8LJG6K",0,3,2,5,4,4,3,7,3,40,1,-0.702582913711496,1.27127585857614,-0.240944727359016,0.744409882346917,-1.6394443476215,5,2,3,1,1,1,0.574250718773991,1.21959117661777,7e-04,-2.81753296978535,1.00936010871387,-0.468564475231624,-0.860269277776432
"429","A2RWDWVAVLKZ4E",2,2,7,4,1,6,6,7,6,57,1,0.337393742494443,1.27127585857614,-0.240944727359016,-0.913470002147316,-0.679615591382816,3,1,4,1,1,1,1.63270955260512,0.294975098326247,0.00425,-0.637635270227327,3.25062972528121,0.0297883282877703,-0.450839189671607
"433","A3SMOQJ3ZCWYKF",0,1,2,5,2,5,5,4,6,24,1,-2.26254789802041,0.715206993817653,-1.66322039953651,-0.360843373982571,2.19987067733323,3,2,5,1,2,1,-1.89727527320225,0.142086916808333,0.011,-2.01713506732193,0.884722186900354,-0.729052261129819,-0.07935187246183
"434","AIUKV0KVALMY6",0,3,4,2,3,4,4,4,4,28,1,0.337393742494443,-0.952999600457794,-0.715036618084846,-1.46609663031206,0.280213164855865,1,5,5,1,1,1,1.63270955260512,1.21959117661777,0.0705,5.72196708720869,-2.46019791557679,-2.9306209464159,-1.69078802258367
"436","A2RLMIKUL923Z8",2,3,5,2,2,6,4,7,2,34,0,-0.702582913711496,-1.50906846521628,-1.66322039953651,1.29703651051166,-1.15952996950216,6,1,2,3,1,1,-1.52675877077075,-0.0641929882768975,0.011,0.715214733354127,1.4669033708132,-0.601728482076571,-2.85391536259579
"438","A19ZHL5Y6I7GCY",1,2,3,4,3,4,3,3,5,29,1,0.337393742494443,-1.50906846521628,-0.240944727359016,0.191783254182173,0.280213164855865,5,3,4,1,1,1,-2.97386218678324,-0.782529161483187,0.0285,-3.28372390566413,0.322843392156311,-2.08342390896465,0.765832363570499
"439","A15F2JTVAJXITI",0,3,2,6,4,3,3,3,10,36,1,-1.74255956991744,-0.396930735699312,0.707239054092645,0.191783254182173,-0.199701213263476,4,4,5,5,5,1,-2.97386218678324,-0.782529161483187,7e-04,-3.57332771874656,-0.0718557428930301,0.637218534079539,1.75948738464229
"440","A38IE69ORDCEGY",0,3,2,4,5,2,2,1,2,31,1,1.37737039870038,-0.396930735699312,0.233147163366815,0.191783254182173,-0.199701213263476,4,2,4,1,1,1,0.644543136141094,-0.988809066568417,0.011,0.849884296297779,-3.09479224711827,2.03888674426673,0.00852792975517361
"442","AX8B8NOBK7JLM",1,2,5,4,3,3,3,7,1,31,1,-0.182594585608526,-1.50906846521628,-1.66322039953651,0.191783254182173,-0.199701213263476,4,3,4,1,1,1,1.63270955260512,-0.629640979965272,0.00425,1.88101057095311,2.9481827537855,-0.203055759410195,-0.135432947321082
"447","A13Q120CSV998D",1,2,7,4,6,1,1,1,6,28,1,-0.182594585608526,0.715206993817653,-0.240944727359016,-0.913470002147316,-0.199701213263476,4,2,3,1,2,1,-1.59705118813785,0.294975098326247,0.0285,0.183544252295159,-4.05983871532487,-3.44680275037374,-2.07347184052451
"448","A3LI11B9RGB73X",1,5,1,2,1,6,5,1,5,50,1,-0.182594585608526,1.27127585857614,0.233147163366815,0.191783254182173,-0.679615591382816,6,2,4,1,0,1,-2.05598818768631,-0.988809066568417,0.00175,-2.60463797290415,-0.778216607814415,-0.0381874744525624,-1.20251943763519
"449","A3S7RHLILDUFHI",2,3,4,4,2,5,5,5,4,30,1,-0.702582913711496,-0.396930735699312,0.707239054092645,0.191783254182173,0.760127542975206,6,3,4,1,1,1,0.556122639024133,0.294975098326247,0.0705,-0.989717330280307,0.714036284842698,0.829885347396839,-0.0108819460592029
"450","A366DNZBOBFEC8",1,3,3,1,4,3,4,4,6,42,0,-0.702582913711496,1.27127585857614,1.18133094481848,1.29703651051166,-1.6394443476215,7,4,5,5,5,1,1.63270955260512,-0.629640979965272,7e-04,-5.23841685520055,0.0172377971261635,0.199709021848412,-0.0849046605856614
"451","A2KRI49I1CXKZO",1,4,5,4,3,4,3,6,5,39,0,-0.182594585608526,-1.50906846521628,-1.66322039953651,-0.913470002147316,-0.199701213263476,3,3,2,5,5,1,1.10348013568956,-0.629640979965272,0.0285,-0.848951794547806,0.517637766934572,-0.582317582945023,-0.955107139835421
"452","A1RXG8RE0SJ4LC",0,3,2,4,4,1,1,3,3,37,0,1.37737039870038,-2.06513732997476,-0.240944727359016,-0.913470002147316,-0.199701213263476,4,1,3,1,1,2,1.10348013568956,1.21959117661777,0.0705,-2.60740779438552,-0.420853254647588,-1.01284404505759,2.11242763264015
